Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Em như là đại dương xanh ngắt khiến bao người ao ước Còn anh là đám lá khô rơi lặng yên Ánh nắng đến vây quanh em Còn nơi anh tàn tro quấn lấy nơi anh Anh như là ngàn sao biến mất khi huy hoàng Còn em là bình minh đem theo trong tim muôn vàn rực rỡ Ta vốn không thuộc về nhau sinh ra đã là thứ đối lập nhau Như nam châm ta có hai cực hút Nhưng sẽ đẩy nhau nếu quay đầu ngược hướng Như là bóng đêm đôi chân sẽ bước lạc Nhưng chợt nhận ra có mặt trời dẫn đường Rồi sẽ bùng cháy như những đám tro tàn Hay lại hồi sinh theo từng giọt mưa rơi Như kẻ mộng du với vương quốc mơ màng Rồi chợt tỉnh giấc khi bình minh vừa tới Như tương lai em gạt đi Anh ngồi tô màu xanh cho quá khứ Giữa sa mạc khô nhưng vòng tay anh Anh lạnh căm như đóng băng một nửa Chơ vơ anh đứng giữa bóng đêm Để chờ thấy chút ánh sáng em còn lại Nhưng mà đâu thấy Ngôi sao trên cao lấp lánh Ánh lên ngàn hy vọng rồi lại vụt biến mất Chẳng có định nghĩa nào là đúng nhất Hành tinh vẫn cứ xoay thôi Không thể khiến ngày chạm vào đêm đen tối Cũng như không cách nào để hai ta chung lối Vạn vật sẽ biến tan cùng em Anh lang thang với trái tim ngủ yên Em như là đại dương xanh ngắt khiến bao người ao ước Còn anh là đám lá khô rơi lặng yên Ánh nắng đến vây quanh em Còn nơi anh tàn tro quấn lấy nơi anh Anh như là ngàn sao biến mất khi huy hoàng Còn em là bình minh đem theo trong tim muôn vàn rạng rỡ Ta vốn không thuộc về nhau sinh ra đã là thứ đối lập nhau  Bỏ lại quá khứ nhìn về tương lai Hành trang ta có sẽ mang theo suốt đời Cùng tình yêu kia dù gặp lại nhau cũng chẳng thể nói Em như là đại dương xanh ngắt khiến bao người ao ước Còn anh là đám lá khô rơi lặng yên Ánh nắng đến vây quanh em Còn nơi anh tàn tro quấn lấy Anh như là ngàn vì sao biến mất khi huy hoàng Còn em là bình minh đem theo trong tim muôn vàn rực rỡ Ta vốn không thuộc về nhau sinh ra đã là thứ đối lập nhau Chẳng thể đặt tên cho nỗi đau Nụ cười in dấu tháng ngày ta đã đánh mất phía sau Ánh nắng che mờ giông tố ngăn cơn mưa trong em ngừng rơi Hãy bước tiếp tới bình yên khác Em sẽ cất giấu trong tim Hãy quên nhau đi ta vốn đã không thuộc về nhau 
"Mùa Hè Phía Chân Trời - From ""Tháng 5 Để Dành""",Những ngày hè có nắng chiếu vào mắt em Chút dại khờ theo gió cứ tìm đến tôi Rồi từng ngày thương nhớ cứ lớn dần Nói tôi nghe nhịp trái tim rung động Khẽ bước đến bên em ngập ngừng tiếng yêu đầu ấy Những ngày hè theo dấu khẽ cười chút thôi Những bồi hồi lấp lánh hoàng hôn phía chân trời Nhìn em cười lung linh trong nắng vàng Lỡ mai đây mình cách xa mây ngàn Tôi thương em mong manh bên em suốt cuộc đời Cơn mưa rơi từng yêu thương trong vắt Làm anh nhớ lại từng ngày Bên em không cần biết đến ngày mai Và ta chung đôi ngày dài Gió mưa dạt dào anh chờ mãi Bước đi bên em những ngày giông Nắng trưa không hề anh vẫn bước Ngược chiều gió để đến bên em Mình bên nhau những trưa hè Mình bên nhau những trưa hè Mình bên nhau những trưa hè Những ngày hè còn nắng chiếu vào mắt em Những bồi hồi lấp lánh hoàng hôn phía chân trời Nhìn em cười lung linh trong nắng vàng Lỡ mai đây mình cách xa mây ngàn Tôi thương em mong manh bên em suốt cuộc đời Cơn mưa rơi từng yêu thương trong vắt Làm anh nhớ lại từng ngày Bên em không cần biết đến ngày mai Và ta chung đôi ngày dài Gió mưa dạt dào anh chờ mãi Bước đi bên em những ngày giông Nắng trưa không hề anh vẫn bước Ngược chiều gió để đến bên em Mình bên nhau những trưa hè Mình bên nhau những trưa hè Mình bên nhau những trưa hè Mình bên nhau những trưa hè Mình bên nhau những trưa hè 
If,Em lòng anh rất hiểu  Người giấu nhiều điều Để đổi lấy anh nụ cười thương yêu Em lòng anh rất biết Người ôm muộn phiền Để đổi lấy anh tất cả bình yên If  If I were a sin Liệu em còn vững tin anh Liệu em còn muốn yêu anh Liệu em còn muốn theo anh băng qua bao đại dương If If I were a sin Liệu em còn muốn ở bên Mặc cho lời nói ngả ngiêng Mặc cho đời cứ đảo điên If I were a sin  Em điều gì đã khiến Người chỉ lặng im Trong ánh mắt mang những nỗi niềm riêng If If I were a sin  Liệu em còn vững tin anh Liệu em còn muốn yêu anh Liệu em còn muốn theo anh băng qua bao đại dương If If I were a sin Liệu em còn muốn ở bên Mặc cho lời nói ngả ngiêng Mặc cho đời cứ đảo điên If I were a sin Yêu anh là tội lỗi Người ta vẫn cứ hay nói Yêu anh chi cũng thế thôi Yêu anh là tội lỗi Người ta vẫn cứ hay nói Yêu anh chi khi ngoài kia có rất nhiều người tốt hơn  If If I were a sin Liệu em còn vững tin anh Liệu em còn muốn yêu anh Liệu em còn muốn theo anh băng qua bao đại dương If I were a sin Liệu em còn muốn ở bên Mặc cho lời nói ngả ngiêng Mặc cho đời cứ đảo điên If I were I were I sin 
Điều Ta Viết Mùa Xa Nhau,Ngày hôm nay của em thế nào Nắng có lên rồi vội đi nhanh Chiều tan ca em có qua nhà Hay lái xe dạo vòng loanh quanh Qua những nơi mà ta vẫn hẹn nhau Những sớm mai nơi ta đứng chờ nhau Nhìn ngắm phố phường lặng nhìn con đường không anh Ngày hôm nay anh thấy nhớ nhà Đưa bước chân suốt quãng đường xa Lòng chênh vênh về phía mây trời Gió thương anh ôm bao nỗi chơi vơi Có những khuya ta thức chờ nhau Lắng nghe chuyện về cuộc sống của nhau Dù có đôi khi anh gạt đi lòng yếu mềm Rồi vô thức chìm sâu vào trong giấc mơ Thả vào nỗi nhớ ngày tháng mong chờ Thả vào cơn mưa mùa yêu đã lỡ Đắm say khúc nhạc trên từng phím đàn Chỉ mong gần anh dù là khắp thế gian Nhặt lại ký ức mùa lá rơi đầy Để mình không quên tình yêu vẫn đấy Con đường em sẽ quay về tựa những câu nói hẹn thề  Ngày hôm nay mà em thức giấc Là lúc anh vẫn đang ngủ say Ngày hôm nay khi em về trước nhà Là lúc anh vẫn chưa hết ca Ta chấp nhận cuộc sống cách xa Ta biết rằng ngày tháng dài cũng qua Dù có đôi khi anh gạt đi lòng yếu mềm Rồi vô thức chìm sâu vào trong cơn mơ Thả vào nỗi nhớ ngày tháng mong chờ Thả vào cơn mưa mùa yêu đã lỡ Đắm say khúc nhạc trên từng phím đàn Chỉ mong gần anh dù là khắp thế gian Nhặt lại ký ức mùa lá rơi đầy Để mình không quên tình yêu vẫn đấy Con đường em sẽ quay về tựa những câu nói hẹn thề Thả vào nỗi nhớ ngày tháng mong chờ anh sẽ về Thả vào cơn mưa mùa yêu đã lỡ em vẫn chờ Đắm say khúc nhạc trên từng phím đàn Chỉ mong gần anh dù là khắp thế gian dù là nơi đâu Nhặt lại ký ức mùa lá rơi đầy mùa nhớ vòng tay Để mình không quên tình yêu vẫn đấy sẽ quay về Con đường em sẽ quay về Tựa những câu nói hẹn thề như ngàn câu hẹn thề  Ngày hôm nay mà anh thức giấc Còn em ngủ chưa 
về phía mưa,Cũng đã lâu hai ta chẳng bước đi chung trên con phố dài Cũng đã lâu yêu thương anh mang vứt ra ngoài kia Giấu em vào trong từng giây phút bộn bề Tự mình ngăn dòng kí ức ùa về Mà khi mưa lại rơi lòng anh vẫn chơi vơi Dòng tin cuối đã xem Cũng đã bao lâu không ai ngó ngàng Từng con số vẫn quen sao chuyện mình đã lỡ làng Ngày dặn lòng quên mà đêm vẫn nhớ chẳng dám thêm ai dù lòng bơ vơ Cứ lao thật vội vào mưa chạy vào ký ức xưa Chạy thật nhanh vào cơn mưa ấy để anh quên được cảm giác này Để bỏ rơi mùa yêu đã cũ chạy theo anh đã suốt mấy thu Và tập quen rằng em đã có một ai khác trong mưa đứng chờ Phố vắng không em thẫn thờ lối cũ riêng anh bơ vơ Chạy thật nhanh vào cơn mưa ấy để không ai nhận ra lúc này Chỉ giọt mưa hiểu anh ra sao chỉ mưa biết mình đau thế nào Đoạn đường ta còn dang dở đấy cần bao nhiêu yêu thương lấp đầy Để thấy đêm không còn dài và để thấy tim ta trở lại như ngày xưa Trả lại cho em góc phố quen lẻ loi mưa bay giăng kín lối Trả em từng câu yêu thương nụ hôn vương của đêm lạnh giá Chạy thật nhanh vào cơn mưa ấy để anh quên được cảm giác này Để bỏ rơi mùa yêu đã cũ chạy theo anh đã suốt mấy thu Và tập quen rằng em đã có một ai khác trong mưa đứng chờ Phố vắng không em thẫn thờ chỉ còn lối cũ riêng anh bơ vơ Chạy thật nhanh vào cơn mưa ấy để không ai nhận ra lúc này Chỉ giọt mưa hiểu anh ra sao chỉ mưa biết mình đau thế nào Đoạn đường ta còn dang dở đấy cần bao nhiêu yêu thương lấp đầy Để thấy đêm không còn dài và để thấy tim ta mãi mãi Để thấy đêm không còn dài và để thấy tim ta trở lại như ngày xưa 
Răng Khôn (feat. RIN9),Huhuhah Những tháng năm ấy chẳng thể trở lại Nói với em có sai chăng Phải đau đớn mới mong trưởng thành Mới biết tiếc thương những gì đã mất Sánh bước đi mãi bên nhau Rồi lạc mất ở ga chuyển tàu Tình đầu như chiếc răng khôn làm mình đau Rồi thời gian cứ trôi Em ngỡ tim mình đã thảnh thơi Sau những lần đầm đìa gối ướt mi vương khóe môi Rồi khi ai nhắc tên Em đã dặn lòng không nghĩ đến Đến anh người em không thể nào quên người em không thể nào quên Nếu như em gặp anh Lúc hai ta đã trưởng thành Biết yêu thương mỏng manh Và biết trân trọng người ở cạnh Có khi em và anh Đã không vì những lỗi lầm nhỏ nhặt Mà hờn giận rồi lại mất nhau thêm một lần Tududutudu Tududutudu Tududutudu Tududutudu Tududutudu Tududutudu Tududutudu Tình đầu như chiếc răng khôn làm mình đau Rồi thời gian cứ trôi Em ngỡ tim mình đã thảnh thơi Sau những lần đầm đìa gối ướt mi vương khóe môi Rồi khi ai nhắc tên Em đã dặn lòng không nghĩ đến Đến anh người em không thể nào quên Nếu như em gặp anh Lúc hai ta đã trưởng thành Biết yêu thương mỏng manh Và biết trân trọng người ở cạnh Có khi em và anh Đã không vì những lỗi lầm nhỏ nhặt Mà hờn giận rồi lại mất nhau thêm một lần Mùa hè năm ấy cứ ngỡ cầm chắc đôi tay sẽ bên nhau đến trọn đời Rồi bao mùa trôi bàn tay ấy xa tầm với Bầu trời năm ấy còn xanh nhưng đáng tiếc em đã không còn thuộc về anh Em là một nỗi buồn đẹp nhất anh cất để dành Nếu như em gặp anh Lúc hai ta đã trưởng thành Biết yêu thương mỏng manh Và biết trân trọng người ở cạnh Có khi em và anh Đã không vì những lỗi lầm nhỏ nhặt Mà hờn giận rồi lại mất nhau thêm một lần Sánh bước đi mãi bên nhau Rồi lạc mất ở ga chuyển tàu Tình đầu như chiếc răng khôn làm mình đau 
Tháng Mấy Em Nhớ Anh?,Tháng tư về cánh hoa phai tàn Mắt ướt nhòe nỗi đau vô lường Tháng năm buồn vương những phố phường Thấp thoáng bóng người thương Bước trong cơn mưa rào tháng sáu Chợt nhớ tới khi xưa tháng bảy mưa ngâu Từ bao lâu rồi ta đã quen không nhìn thấy nhau Lá thư tình gửi chiều tháng tám Còn dấu vết môi son của ngày thu qua Để rồi như tháng chín hoa buồn tím tương tư Lá xác xơ tháng mười vẫn thế Còn lay lắt trong tim mười một vẫn thế Để lại cơn mưa cuối đông muộn màng Một lần xa bao lần nhớ Mười hai đi qua tim vụn vỡ Tháng giêng đợi chờ Tháng hai ngu ngơ Tháng ba chơ vơ Một lần xa là bao lần nhớ Chừng đơn sơ nhưng sao buồn ngẩn ngơ Bước thật chậm dưới cánh hoa rơi Tháng tư về  Lá thư tình gửi chiều tháng tám Còn dấu vết môi son của ngày thu qua Để rồi như tháng chín hoa buồn tím tương tư Lá xác xơ tháng mười vẫn thế Còn lay lắt trong tim mười một vẫn thế Để lại cơn mưa cuối đông muộn màng Một lần xa bao lần nhớ Mười hai đi qua tim vụn vỡ Tháng giêng đợi chờ Tháng hai ngu ngơ Tháng ba chơ vơ Một lần xa là bao lần nhớ Chừng đơn sơ nhưng sao buồn ngẩn ngơ Bước thật chậm dưới cánh hoa rơi Tháng tư về Một lần xa bao lần nhớ Tình yêu đi qua tim vụn vỡ Có khi đợi chờ Có khi ngu ngơ Có khi chơ vơ Một lần xa là bao lần nhớ Chừng đơn sơ nhưng sao buồn ngẩn ngơ Bước thật chậm dưới cánh hoa rơi Tháng tư về Bước thật chậm dưới cánh hoa rơi Anh nhớ em 
Nàng Thơ,Em ngày em đánh rơi nụ cười vào anh Có nghĩ sau này em sẽ chờ Và vô tư cho đi hết những ngây thơ Anh một người hát mãi những điều mong manh Lang thang tìm niềm vui đã lỡ Chẳng buồn dặn lòng quên hết những chơ vơ Ta yêu nhau bằng nỗi nhớ chưa khô trên những bức thư Ta đâu bao giờ có lỗi khi không nghe tim chối từ Chỉ tiếc rằng Em không là nàng thơ Anh cũng không còn là nhạc sĩ mộng mơ Tình này nhẹ như gió Lại trĩu lên tim ta những vết hằn Tiếng yêu này mỏng manh Giờ tan vỡ thôi cũng đành Xếp riêng những ngày tháng hồn nhiên Trả lại  Mai rồi em sẽ quên ngày mình khờ dại Mong em kỷ niệm này cất lại Mong em ngày buồn thôi ướt đẫm trên vai Mai ngày em sải bước bên đời thênh thang Chỉ cần một điều em hãy nhớ Có một người từng yêu em tha thiết vô bờ Em không là nàng thơ Anh cũng không còn là nhạc sĩ mộng mơ Tình này nhẹ như gió Lại trĩu lên tim ta những vết hằn Tiếng yêu này mỏng manh Giờ tan vỡ thôi cũng đành Xếp riêng những ngày tháng hồn nhiên Trả hết cho em  Em không là nàng thơ Anh cũng không còn là nhạc sĩ mộng mơ Tình này nhẹ như gió Lại trĩu lên tim ta những vết hằn Tiếng yêu này mỏng manh Giờ tan vỡ thôi cũng đành Xếp riêng những ngày tháng hồn nhiên Trả hết cho em 
Lâu Lâu Nhắc Lại,Ta ngồi trên tầng cao cạn hết chén say một mình Nhìn ra ô cửa xa ngoài kia liệu có ai đang giống ta Yêu từng yêu và đau từng đau khóc cũng nhiều rồi Mà từng nghĩ tình yêu là khói rồi cũng sẽ tan mà thôi Không còn tay nắm tay vì ai rồi cũng đổi thay Và đâu biết mai sau đời sẽ xô ta về đâu Cớ sao ta lại đau đến thế cứ buồn đến thế khi tình yêu tan vỡ Và sau những tàn phai ta nhớ hoài giọt lệ em rơi khi nói chia tay Mỗi khi ta nhìn ra phố vắng lòng chợt héo hắt Giờ thì tiếc nuối chiếc hôn ngày xưa Chuyện hôm qua xa rồi nhưng khi nhớ về Lại khiến tim ta lặng im chết giữa đêm dài  Em à Chúng ta Chúng ta dành phần lớn quãng đời để gieo lầm lỡ ngày sau tiếc nuối Anh không chọn cho mình tiêu cực nhưng ôm cả thảy mà đâu biết tới Giá như học được cách chấp nhận chắc sẽ có lúc cơn sầu biết vơi Những im lặng giết chết chuyện cũ đôi khi anh ước niềm đau biết nói Chỉ là khoảng cách chẳng rõ khi nào bỗng chốc như một bức tường vô tận Chuyện mình vẽ lên dù thật đẹp nhưng không thể xóa những nét tô đậm Chỉ là cố tìm một góc yên bình rồi lại vô tình ích kỷ với bản thân Chỉ là chuyện hợp tan thôi mà sao khi ta nhắc lại tim vẫn đau vạn lần Cớ sao ta lại đau đến thế cứ buồn đến thế khi tình yêu tan vỡ Và sau những tàn phai ta nhớ hoài giọt lệ em rơi khi nói chia tay Mỗi khi ta nhìn ra phố vắng lòng chợt héo hắt Tiếc nuối chiếc hôn ngày xưa Chuyện hôm qua xa rồi nhưng khi nhớ về Lại khiến tim ta Và cuộc sống vẫn cứ tiếp diễn Chỉ là mình thôi theo dõi nhau Thay vì đem đến những tiếng cười Thì ta lại không mặc nhau nỗi đau Ta đều ghét sự tan vỡ Nên sự xa cách này do lỗi đâu em à Chỉ là mình thôi theo dõi nhau Cớ sao ta lại đau đến thế cứ buồn đến thế khi tình yêu tan vỡ Và sau những tàn phai ta nhớ hoài giọt lệ em rơi khi nói chia tay Mỗi khi ta nhìn ra phố vắng lòng chợt héo hắt Giờ thì tiếc nuối Giờ đây những tàn phai khi nhớ về Cớ sao ta lại đau đến thế 
Tự Dưng Nhớ Anh,Sợ lắm lúc mình ta hiu quanh chơi vơi Sợ lắm lúc lạc trong đám đông em cô đơn Sợ buồn chẳng vơi khi nỗi nhớ bỗng dưng ùa về đau nhói lòng Tưởng rằng bình yên đến khi nghe được tin anh Vì nỗi nhớ về anh luôn làm em đau Dù bao nhiêu lần em cố giấu muộn sầu Em chạy thật xa để kí ức sẽ không bao giờ được nhắc lại Và rồi nhận ra trái tim vẫn gọi tên anh Tự dưng em nhớ anh Anh đang ở chốn nào Liệu rằng anh có đang hạnh phúc Tự dưng em nhớ anh Những hồi ức khi xưa ùa về Tự dưng mi mắt em nhạt nhoà Em đã quên hay em còn nhớ câu chuyện nào về tôi Đã lâu nay tôi vẫn thế nước mắt không gặp bờ môi Đột nhiên lại nhớ làn tóc vương trên gò má Tôi đứng lại để cho Mắt đang vương bụi bay sao thoáng cay Không ai làm gì tại sao tôi loay hoay sao tôi khóc to thế này Chỉ một mình tôi biết Tại sao tôi lưu luyến đến thế này Tự dưng em nhớ anh Anh đang ở chốn nào Liệu rằng anh có đang hạnh phúc Tự dưng em nhớ anh Những hồi ức khi xưa ùa về Tự dưng mi mắt em nhạt nhoà Tình ta Đã có biết bao yêu thương và ngọt ngào khó quên Đã có biết bao nhiêu ước mơ bao nồng say Vậy mà giờ ta Chẳng còn bước chung một đường nhớ thương ôm ngàn nuối tiếc ta già đi Tự dưng em nhớ anh em đã quên hay em còn nhớ câu chuyện nào về tôi Anh đang ở chốn nào đã lâu nay tôi vẫn thế nước mắt không gặp bờ môi Liệu rằng anh có đang hạnh phúc đột nhiên lại nhớ làn tóc vương trên gò má Tự dưng em nhớ anh tôi đứng lại để cho mắt đang vương bụi bay sao thoáng cay Những hồi ức khi xưa ùa về không ai làm gì tại sao tôi loay hoay sao tôi khóc to thế này Tự dưng mi mắt em nhạt nhoà chỉ một mình tôi biết tại sao tôi lưu luyến đến thế này Sợ lắm lúc mình ta hiu quanh chơi vơi Sợ lắm lúc lạc trong đám đông em cô đơn Sợ buồn chẳng vơi khi nỗi nhớ bỗng dưng ùa về đau nhói lòng Tưởng rằng bình yên đến khi nghe được tin anh 
Đi Qua Mùa Hạ - Acoustic Version,Mùa hạ đang trôi qua Và em cũng đi xa Về đâu tia nắng mong manh lướt qua thờ ơ Để trái tim vụn vỡ Mùa hạ đang phôi pha Tình ta cũng phai nhoà Còn đâu những giấc mơ ấm êm những ngày thơ Để trái tim trở về Prechorus Chuyến xe đưa mình đến đâu Lạc mất nhau Nén trong tim một nỗi đau Giấc mơ âm thầm đã lâu Trôi theo ngày yêu dấu Khép đôi mi buồn khắc sâu Lặng phía sau những con đường ta Hôm qua như phôi phai nhạt màu Bàn chân cũng thôi bước giữ lấy buồn trôi rất mau Sao em lại không nói Sao anh lại không nói Để mùa hạ chói chang muộn màng chiều lang thang Sao bao tia nắng không chiếu trong lòng Để nổi buồn cứ lặng thầm nơi xa xăm Sao em lại không nói Sao ta lại không nói Để mùa hạ trôi miên man qua từng đêm vắng Làm sao cho mưa thôi rơi Để mình ta đơn côi bước qua mùa hạ Chuyến xe đưa mình đến đâu Lạc mất nhau Nén trong tim một nỗi đau Giấc mơ âm thầm đã lâu Trôi theo ngày yêu dấu Khép đôi mi buồn khắc sâu Lặng phía sau những con đường ta Hôm qua cứ phôi phai nhạt màu Bàn chân cũng thôi bước giữ lấy buồn trôi rất mau Sao em lại không nói Sao anh lại không nói Để mùa hạ chói chang một mờ chiều lang thang Sao bao tia nắng không chiếu trong lòng Để nổi buồn cứ lặng thầm nơi xa xăm Sao em lại không nói Sao ta lại không nói Để mùa hạ trôi miên man qua từng đêm vắng Làm sao cho mưa thôi rơi Để mình ta đơn côi bước qua mùa hạ Sao em lại không nói sao ta lại không nói Để mùa hạ trôi miên man qua từng đêm vắng Làm sao cho mưa thôi rơi để mình ta thôi đơn côi Bờ môi thôi rung lên với bao niềm nhớ Sao em lại không nói Sao anh lại không nói Để mùa hạ chói chang muộn màng chiều lang thang Sao bao tia nắng không chiếu trong lòng Để nổi buồn cứ lặng thầm nơi xa xăm Sao em lại không nói Sao ta lại không nói Để mùa hạ trôi miên man qua từng đêm vắng Làm sao cho mưa thôi rơi Để mình ta đơn côi bước qua mùa hạ Làm sao cho mưa thôi rơi Để mình ta đơn côi bước qua mùa hạ 
Sau Nay Hay Gap Lai Nhau Khi Hoa No,Hoa tàn Cánh hoa rụng rơi giữa đời Chẳng còn nhìn nhau thoáng chốc Vậy thôi mình đành xa nhau Nắng nhạt Nắng phai hàng mi u buồn Từng giọt sầu dâng ký ức Sao đành phải quên đi Gặp lại nhau khi mùa hoa nở nhé Bây giờ còn giữ lời hứa xưa kia vẫn đây Gặp lại nhau khi mùa hoa nở nhé Bây giờ hoa tuôn từng dòng nước mắt Chuyện đời người đâu nào ai biết trước Chia ly bây giờ chẳng thể tìm thấy nhau Mình gặp nhau khi mùa hoa nở nhé Xin đừng đừng nói chia ly  Hoa tàn Cánh hoa rụng rơi giữa đời Chẳng còn nhìn nhau thoáng chốc Vậy thôi mình đành xa nhau Nắng nhạt Nắng phai hàng mi u buồn Từng giọt sầu dâng ký ức Sao đành phải quên đi Gặp lại nhau khi mùa hoa nở nhé Bây giờ còn giữ lời hứa xưa kia vẫn đây Gặp lại nhau khi mùa hoa nở nhé Bây giờ hoa tuôn từng dòng nước mắt Chuyện đời người đâu nào ai biết trước Chia ly bây giờ chẳng thể tìm thấy nhau Mình gặp nhau khi mùa hoa nở nhé Xin đừng đừng nói chia ly Gặp lại nhau khi mùa hoa nở nhé Bây giờ còn giữ lời hứa xưa kia vẫn đây Gặp lại nhau khi mùa hoa nở nhé Bây giờ hoa tuôn từng dòng nước mắt Chuyện đời người đâu nào ai biết trước Chia ly bây giờ chẳng thể tìm thấy nhau  Mình gặp nhau khi mùa hoa nở nhé Xin đừng đừng nói chia ly Mình gặp nhau khi mùa hoa nở nhé Xin đừng Đừng nói chia ly 
Nơi Em Thuộc Về Anh,Em đâu hay biết là Anh đã giữ chặt cảm xúc Lời nói yêu em trên môi Và ngàn nỗi nhớ giữ riêng mình anh thôi Rồi năm tháng cứ vội qua nhưng anh vẫn sau lưng Nhiều lần muốn nói nhưng chẳng thể ngỏ lời Thầm thương em vẫn hơn là bị từ chối Chỉ là giá như em hiểu rằng Nhìn em vui với anh cũng đủ rồi Tình yêu ấy cứ đậm sâu vì anh chôn giấu Là tình yêu khờ dại anh sẽ mãi giữ lại Là năm tháng miệt mài đuổi theo dấu chân của ai Lời yêu đó anh xin giữ lại Tình yêu sẽ chẳng nhận lại Là ký ức cạnh em anh sẽ giữ lại nơi tim Dù đau đớn đợi chờ này cũng chỉ mình anh thôi Vẫn ước một lần cùng em ngắm nắng kia khuất sau lưng đồi Vòng tay ấy sẽ siết chặt người nói ra những lời anh không thể nói Vì anh chỉ dám yêu em trong giấc mơ Nơi em thuộc về anh  Bầu trời ký ức chưa bao giờ nghĩ có thể vẫn chưa bao giờ Cạnh bên em nhìn em thật gần như thế Một ngày nào đó em sẽ hiểu rằng Vẫn còn anh đằng sau lưng lo lắng Tình yêu ấy vẫn đây chôn dấu hoài nơi tim ấy Là tình yêu khờ dại anh sẽ mãi giữ lại Là năm tháng miệt mài đuổi theo dấu chân của ai Lời yêu đó anh xin giữ lại Tình yêu sẽ chẳng nhận lại Là ký ức cạnh em anh sẽ giữ lại nơi tim Dù đau đớn đợi chờ này cũng chỉ mình anh thôi Vẫn ước một lần cùng em ngắm nắng kia khuất sau lưng đồi Vòng tay ấy sẽ siết chặt người nói ra những lời anh không thể nói Vì anh chỉ dám yêu em trong giấc mơ Nơi em thuộc về anh Là tình yêu khờ dại anh sẽ mãi giữ lại Là năm tháng miệt mài đuổi theo dấu chân của ai Lời yêu đó anh xin giữ lại Tình yêu sẽ chẳng nhận lại Là ký ức cạnh em anh sẽ giữ lại nơi tim Dù đau đớn đợi chờ này cũng chỉ mình anh thôi Vẫn ước một lần cùng em ngắm nắng kia khuất sau lưng đồi Vòng tay ấy sẽ siết chặt người nói ra những lời anh không thể nói Vì anh chỉ dám yêu em trong giấc mơ Nơi em thuộc về anh Vì anh chỉ dám yêu em trong giấc mơ Nơi em thuộc về anh 
Đường Tôi Chở Em Về,Xe đap lách cách tôi vân chưa quen Đường thì tối chơi vơi còn tôi vẫn cứ đứng đợi Em nhe bước đến mi đa thôi hoen Trời trơ gió heo may vì tôi đa lơ yêu em Cung may đường về nhà em quá xa Tôi mới đươc trông ngóng em buông lời hát Nhớ thương ngai ngùng nhìn em thoáng qua Ha ơi đừng trôi mai măc kê em với tôi đi về Mới chi nhìn em khóc tôi bông chơt nhân ra đa yêu em rồi Sáng trong cho mây ngừng trôi Rọi ánh mắt em trong lòng tôi Ngâp ngừng chưa nói Mai sau đê cho anh ngóng em đi về Khoanh khắc tôi chưa nên câu Hàng mi ướt run run buông dài theo cơn gió Vén nhe tà áo trên con đường tôi đi với em Dù phía trước có mưa rào Trên đường hai ta se qua Chi muốn em dành tăng cho tôi nhưng ngây thơ đầu Đươc dô dành em khi em buồn Đứng chờ em đưa em về từng ngày Đường này là đường cho tôi chơ em mai thôi không dừng Đường tôi đi cùng em mai thôi không ngừng Chơt hiên lên dòng suy nghi tôi chưa từng Kê em nghe lời yêu biết đâu thôi đừng Đơi chờ em như chờ ánh nắng lên Chờ cho lai nghe tiếng con tim thôn thức Nhe nhàng hương hoa gần đến sát bên Nhe theo chiều phai gió dưa vai tôi môi khi đi về Mới chi nhìn em khóc tôi bông chơt nhân ra đa yêu em rồi Sáng trong cho mây ngừng trôi Rọi ánh mắt em trong lòng tôi Ngâp ngừng chưa nói Mai sau đê cho anh ngóng em đi về Khoanh khắc tôi chưa nên câu Hoa cứ ngát hương em đêm hè dòng sông Khẽ vén nhe tà áo trên con đường tôi đi với em Dù phía trước có mưa rào Trên đường hai ta se qua Chi muốn em dành tăng cho tôi nhưng ngây thơ đầu Đươc dô dành em khi em buồn Đứng chờ em nơi em về Se chăng cần lên tiếng Tâm tư này đê tôi cất riêng cho mình Rồi vân đap xe như bao ngày Ha vân dần trôi Nhớ thương em Tôi đưa em về Bầu trời sao sáng lên Roi ánh mắt em trong lòng tôi Nhớ thương em Lơ mai sau này Mình chăng thê mai đón đưa Lai cứ thế ngóng trông Đường này là đường cho tôi chơ em mai thôi không dừng Đường tôi đi cùng em mai thôi không ngừng Chơt hiên lên dòng suy nghi tôi chưa từng Kê em nghe lời yêu biết đâu Đường này là đường cho tôi chơ em mai thôi không dừng Đường tôi đi cùng em mai thôi không ngừng Chơt hiên lên dòng suy nghi tôi chưa từng Kê em nghe lời yêu biết đâu thôi đừng 
